,名字,行业,地区,流通股本,总股本(万),总资产(万),流动资产,固定资产,每股净资,市净率,上市日期,平均利润,价格,平均市盈率
601777,力帆股份,摩托车,重庆,98979.0,125635.0,2546379.0,1435916.0,485092.0,5.56,2.8,20101125,37726.0,11.04,37.0
600856,中天能源,供气供热,吉林,23483.0,56717.0,277686.56,123361.0,48879.0,2.98,8.9,19940425,894.0,21.6,1371.0
2705,新宝股份,家用电器,广东,10938.0,44200.0,495315.91,325217.0,124289.0,5.19,4.1,20140121,19511.0,17.36,39.0
2605,姚记扑克,文教休闲,上海,25466.0,37400.0,146482.06,66988.0,25757.0,2.75,10.5,20110805,11170.0,16.94,57.0
300383,光环新网,电信运营,北京,23385.0,54580.0,103779.43,29565.0,34879.0,1.35,45.6,20140129,7261.0,40.66,306.0
695,滨海能源,供气供热,天津,22172.0,22215.0,102625.28,28215.0,67620.0,1.38,19.2,19970218,323.0,16.01,1100.0
600236,桂冠电力,水力发电,广西,112853.0,606337.0,2113906.25,243857.0,1625621.0,1.95,3.9,20000323,36826.0,6.28,103.0
601998,中信银行,银行,北京,3190516.0,4678732.0,465313792.0,0.0,1466400.0,6.29,1.2,20070427,3696633.0,6.12,8.0
600246,万通地产,区域地产,北京,121680.0,121680.0,1348213.13,1213919.0,2866.0,2.93,2.4,20000922,26687.0,6.02,27.0
600706,曲江文旅,旅游服务,陕西,17791.0,17951.0,180804.02,69458.0,87084.0,4.65,5.1,19960516,6153.0,16.04,47.0
2097,山河智能,工程机械,湖南,62939.0,75532.0,748573.94,578340.0,102842.0,3.16,3.3,20061222,1431.0,7.98,421.0
300236,上海新阳,化工原料,上海,15162.0,18402.0,105606.8,48324.0,14494.0,4.89,8.4,20110629,5072.0,26.55,96.0
2142,宁波银行,银行,浙江,344702.0,389979.0,65850456.0,0.0,339807.0,9.84,1.7,20070719,484756.0,13.05,10.0
600156,华升股份,纺织,湖南,40211.0,40211.0,115171.65,68985.0,15468.0,1.68,8.3,19980527,1444.0,7.81,217.0
600881,亚泰集团,水泥,吉林,189473.0,259995.0,5633873.0,3189372.0,1286893.0,4.51,1.6,19951115,26550.0,5.19,51.0
300285,国瓷材料,化工原料,山东,24224.0,25534.0,118738.82,58593.0,36284.0,3.05,12.8,20120113,6938.0,30.9,114.0
2087,新野纺织,纺织,河南,51962.0,51976.0,611791.56,317877.0,215915.0,3.86,2.2,20061130,8144.0,7.67,49.0
2662,京威股份,汽车配件,北京,57643.0,75000.0,552327.56,240287.0,151768.0,5.65,3.5,20120309,37311.0,17.84,36.0
603199,九华旅游,旅游服务,安徽,2768.0,11068.0,100213.92,15417.0,68150.0,8.0,6.6,20150326,6365.0,40.7,71.0
2477,雏鹰农牧,农业综合,河南,52757.0,104505.0,944100.63,426818.0,131694.0,4.09,4.4,20100915,6296.0,12.5,207.0
601111,中国国航,空运,北京,832927.0,1308475.0,22045700.0,2102648.0,14952691.0,4.7,1.9,20060818,401635.0,7.38,24.0
2001,新 和 成,化学制药,浙江,107303.0,108892.0,905345.88,479263.0,268510.0,6.36,3.0,20040625,84678.0,16.2,21.0
300021,大禹节水,农业综合,甘肃,16771.0,27860.0,172892.22,132019.0,28930.0,1.78,9.4,20091030,2314.0,13.41,161.0
600082,海泰发展,园区开发,天津,63238.0,64612.0,362229.13,348634.0,4043.0,2.69,2.7,19970620,4132.0,6.25,98.0
300294,博雅生物,生物制药,江西,14255.0,22740.0,112997.95,51954.0,15581.0,4.03,10.2,20120308,8724.0,42.5,111.0
600201,金宇集团,生物制药,内蒙,56506.0,57283.0,236639.42,159521.0,39769.0,3.47,10.9,19990115,26188.0,28.23,62.0
300333,兆日科技,元器件,深圳,33090.0,33600.0,86742.1,67990.0,7413.0,2.49,18.3,20120628,5572.0,26.99,163.0
2007,华兰生物,生物制药,河南,50128.0,58130.0,390971.78,256555.0,73930.0,6.06,7.2,20040625,43785.0,42.26,56.0
822,山东海化,化工原料,山东,89508.0,89509.0,359590.34,147298.0,162804.0,2.51,2.9,19980703,-49460.0,5.71,-10.0
300188,美亚柏科,软件服务,福建,24254.0,44316.0,132099.86,85905.0,23560.0,2.27,18.4,20110316,8311.0,30.25,161.0
600872,中炬高新,食品,广东,79664.0,79664.0,440130.84,223574.0,124983.0,3.06,5.6,19950124,20845.0,11.31,43.0
2470,金正大,农药化肥,山东,134793.0,156285.0,1187046.38,609370.0,348634.0,5.09,4.1,20100908,69242.0,16.81,38.0
300109,新开源,化工原料,河南,8036.0,17048.0,122915.77,39307.0,28874.0,6.72,14.4,20100825,2345.0,59.3,431.0
600079,人福医药,化学制药,湖北,103099.0,128605.0,1772215.63,909355.0,324766.0,5.95,3.8,19970606,42518.0,17.89,54.0
2304,洋河股份,白酒,江苏,122825.0,150699.0,3191477.0,1878776.0,655222.0,14.62,4.6,20091106,522129.0,58.11,17.0
600258,首旅酒店,酒店餐饮,北京,23140.0,23140.0,405138.84,47466.0,192867.0,4.9,4.2,20000601,11427.0,21.78,44.0
600161,天坛生物,生物制药,北京,51547.0,51547.0,580637.19,179415.0,264917.0,3.85,8.1,19980616,26844.0,31.73,61.0
603598,引力传媒,影视音像,北京,3334.0,13334.0,83527.0,79710.0,332.0,4.18,16.9,20150527,5267.0,49.96,126.0
600988,赤峰黄金,黄金,内蒙,56660.0,71319.0,299842.66,97521.0,70326.0,2.81,4.1,20040414,23161.0,12.14,37.0
848,承德露露,软饮料,河北,75246.0,75274.0,200560.77,137226.0,26072.0,2.07,8.5,19971113,33319.0,13.21,30.0
2563,森马服饰,服饰,浙江,183367.0,269454.0,1110674.88,812055.0,151368.0,3.25,3.8,20110311,91835.0,10.16,30.0
300267,尔康制药,化学制药,湖南,56662.0,102836.0,313603.31,158294.0,94036.0,2.25,16.0,20110927,21104.0,31.5,153.0
888,峨眉山Ａ,旅游景点,四川,52682.0,52691.0,236345.67,80802.0,113635.0,3.53,4.4,19971021,16418.0,12.8,41.0
300182,捷成股份,软件服务,北京,59357.0,141558.0,552968.56,270763.0,16010.0,2.81,8.4,20110222,20255.0,17.05,119.0
903,云内动力,机械基件,云南,79060.0,79901.0,675034.13,401975.0,177372.0,4.53,1.9,19990415,12547.0,7.04,45.0
2267,陕天然气,供气供热,陕西,111208.0,111208.0,966149.38,177771.0,642988.0,4.31,3.0,20080813,39519.0,9.85,28.0
2672,东江环保,环境保护,广东,42919.0,86938.0,651309.19,243033.0,116224.0,3.09,6.4,20120426,24220.0,15.31,55.0
692,惠天热电,供气供热,辽宁,53279.0,53283.0,418096.81,161661.0,182955.0,2.34,3.0,19970227,3030.0,5.55,98.0
2701,奥瑞金,广告包装,北京,63427.0,98134.0,890293.63,451356.0,262717.0,4.1,7.1,20121011,60913.0,23.3,38.0
2234,民和股份,农业综合,山东,20640.0,30205.0,179996.38,57007.0,74728.0,3.23,5.3,20080516,-8836.0,14.49,-50.0
601222,林洋电子,电器仪表,江苏,35517.0,40660.0,644059.69,431239.0,144792.0,11.83,3.4,20110808,36134.0,31.43,35.0
600803,新奥股份,农药化肥,河北,53952.0,98578.0,1092188.0,367957.0,500404.0,3.99,4.2,19940103,51487.0,11.66,22.0
860,顺鑫农业,白酒,北京,56300.0,57059.0,1645722.75,1151980.0,260673.0,9.31,2.4,19981104,22763.0,18.91,47.0
300159,新研股份,农用机械,新疆,57603.0,149036.0,177665.92,124893.0,29068.0,1.63,10.6,20110107,9800.0,12.6,192.0
2009,天奇股份,工程机械,江苏,25991.0,36483.0,430071.44,287602.0,69544.0,4.55,4.3,20040629,6242.0,16.37,96.0
2421,达实智能,软件服务,深圳,45452.0,64248.0,296106.25,187944.0,9385.0,3.11,7.4,20100603,9075.0,14.95,106.0
2091,江苏国泰,商贸代理,江苏,34939.0,36000.0,335747.91,259628.0,38043.0,4.66,5.6,20061208,18833.0,17.36,33.0
603168,莎普爱思,化学制药,浙江,9559.0,16338.0,101435.56,51472.0,29242.0,5.16,10.8,20140702,10875.0,39.07,59.0
600809,山西汾酒,白酒,山西,86585.0,86585.0,613736.13,400463.0,74597.0,4.93,3.8,19940106,88116.0,15.55,15.0
2366,台海核电,专用机械,四川,10923.0,43353.0,435685.0,215220.0,131834.0,3.51,18.5,20100312,3220.0,47.8,644.0
2150,通润装备,机械基件,江苏,25020.0,25020.0,91763.05,59759.0,25761.0,2.42,3.6,20070810,5035.0,11.78,59.0
2634,棒杰股份,服饰,浙江,7027.0,12806.0,102232.86,47876.0,18991.0,5.02,7.7,20111205,3420.0,33.5,125.0
828,东莞控股,路桥,广东,103952.0,103952.0,752920.63,111318.0,210837.0,4.21,3.0,19970617,44856.0,10.26,24.0
667,美好集团,全国地产,云南,255959.0,255959.0,1850657.75,1734238.0,36471.0,2.19,2.3,19961205,9732.0,4.47,118.0
2496,辉丰股份,农药化肥,江苏,22940.0,39670.0,598341.44,269712.0,186644.0,7.87,4.0,20101109,15998.0,22.18,55.0
600834,申通地铁,公共交通,上海,47738.0,47738.0,242878.05,7318.0,140229.0,2.89,6.4,19940224,11225.0,14.35,61.0
600172,黄河旋风,矿物制品,河南,49668.0,79240.0,652403.19,236467.0,240164.0,5.15,5.1,19981126,20141.0,17.51,69.0
4,国农科技,生物制药,深圳,8388.0,8398.0,35863.95,28597.0,3792.0,0.99,50.2,19910114,159.0,30.85,1626.0
600090,啤酒花,啤酒,新疆,36792.0,36792.0,154867.06,85529.0,51054.0,1.38,14.2,19970616,5306.0,12.68,88.0
600483,福能股份,火力发电,福建,28848.0,125835.0,1458558.88,282479.0,964022.0,4.94,3.5,20040531,27986.0,12.68,57.0
2268,卫 士 通,软件服务,四川,34440.0,43252.0,185880.59,153455.0,26889.0,2.83,20.7,20080811,5872.0,35.79,264.0
600139,西部资源,铜,四川,66189.0,66189.0,632109.13,270677.0,54878.0,1.96,8.7,19980225,4871.0,11.37,154.0
2155,湖南黄金,黄金,湖南,99605.0,113186.0,568767.88,163274.0,190457.0,3.0,3.0,20070816,29115.0,7.98,31.0
300465,高伟达,软件服务,北京,3334.0,13334.0,93016.53,84553.0,5519.0,5.46,16.4,20150528,5733.0,63.15,147.0
600593,大连圣亚,旅游景点,辽宁,9200.0,9200.0,71338.93,19697.0,28211.0,4.55,10.0,20020711,2787.0,33.16,109.0
2166,莱茵生物,中成药,广西,30340.0,43728.0,165401.23,113567.0,13205.0,1.78,8.9,20070913,336.0,12.38,1610.0
600649,城投控股,区域地产,上海,298752.0,298752.0,4422469.5,2480238.0,27691.0,6.58,3.9,19930518,156262.0,15.16,29.0
862,银星能源,新型电力,宁夏,28307.0,54163.0,923510.0,104174.0,710835.0,3.08,3.1,19980915,-4103.0,6.63,-88.0
2262,恩华药业,化学制药,江苏,39586.0,48517.0,260946.09,179511.0,25049.0,3.65,8.1,20080723,17974.0,21.74,59.0
300309,吉艾科技,专用机械,北京,21892.0,43455.0,224924.66,100057.0,18822.0,2.95,7.7,20120410,8748.0,13.7,68.0
600695,绿庭投资,多元金融,上海,36647.0,71320.0,92565.9,23790.0,9532.0,0.91,16.5,19931122,-2711.0,9.98,-263.0
603555,贵人鸟,服饰,福建,11388.0,61400.0,418350.66,287928.0,53220.0,3.67,10.1,20140124,42123.0,26.29,38.0
300057,万顺股份,广告包装,广东,24990.0,43966.0,453855.19,220563.0,147429.0,5.08,3.6,20100226,15099.0,13.54,39.0
600297,广汇汽车,汽车服务,辽宁,52500.0,550040.0,7164023.0,4441875.0,702546.0,3.68,4.0,20001116,4430.0,12.37,1536.0
498,山东路桥,建筑施工,山东,35417.0,112014.0,979390.13,876827.0,39296.0,2.55,3.4,19970609,26803.0,7.03,29.0
300405,科隆精化,化工原料,辽宁,3092.0,6800.0,137204.31,100801.0,19141.0,8.91,6.5,20141030,5193.0,34.0,45.0
2389,南洋科技,元器件,浙江,40929.0,71065.0,371755.44,149830.0,71070.0,4.65,4.0,20100413,4856.0,13.56,198.0
564,西安民生,百货,陕西,43601.0,75293.0,960889.88,482238.0,245623.0,3.08,5.1,19940110,6381.0,10.96,129.0
2045,国光电器,元器件,广东,41524.0,41690.0,279565.13,151186.0,59718.0,3.09,7.7,20050523,-252.0,13.38,-2211.0
2303,美盈森,造纸,深圳,75523.0,143040.0,318871.41,171207.0,74215.0,1.63,8.2,20091103,18093.0,9.16,72.0
590,*ST古汉,中成药,湖南,22324.0,22333.0,61993.36,26813.0,14179.0,0.96,26.8,19960119,-3754.0,18.13,-108.0
2146,荣盛发展,全国地产,河北,336491.0,382408.0,9130817.0,8670734.0,111636.0,3.91,2.6,20070808,275949.0,7.36,10.0
601801,皖新传媒,出版业,安徽,91000.0,91000.0,809337.75,627696.0,45915.0,6.2,5.4,20100118,59959.0,21.93,33.0
666,经纬纺机,纺织机械,北京,29349.0,70413.0,2655321.25,1927006.0,176660.0,8.5,3.8,19961210,52129.0,22.35,30.0
2675,东诚药业,化学制药,山东,12274.0,22061.0,248947.2,122545.0,34089.0,11.73,4.4,20120525,10329.0,41.4,88.0
300401,花园生物,食品,浙江,9533.0,18140.0,74523.86,33344.0,17041.0,3.91,8.2,20141009,5256.0,29.46,102.0
600716,凤凰股份,区域地产,江苏,74060.0,74060.0,844575.88,757800.0,1750.0,2.64,4.1,19960702,15158.0,8.65,42.0
601021,春秋航空,空运,上海,20000.0,80000.0,1518951.25,456214.0,580925.0,8.02,7.5,20150121,74700.0,54.27,58.0
600418,江淮汽车,汽车整车,安徽,82962.0,146323.0,3996081.5,2308052.0,989716.0,5.65,2.6,20010824,64691.0,10.74,24.0
300248,新开普,软件服务,河南,17106.0,30209.0,135014.13,64304.0,15447.0,2.56,15.8,20110729,3486.0,27.09,235.0
300176,鸿特精密,汽车配件,广东,10728.0,10728.0,201345.05,85518.0,88986.0,5.36,5.5,20110215,2824.0,22.5,85.0
600818,中路股份,文教休闲,上海,23796.0,32145.0,80502.3,25555.0,10402.0,1.41,39.9,19940128,1350.0,35.21,838.0
2347,泰尔重工,机械基件,安徽,14510.0,22468.0,171408.55,111228.0,35273.0,5.39,4.1,20100128,2188.0,16.47,169.0
600668,尖峰集团,水泥,浙江,34385.0,34408.0,351159.16,79883.0,130379.0,5.88,3.2,19930728,21603.0,12.71,20.0
300421,力星股份,机械基件,江苏,2800.0,11200.0,65800.49,33851.0,25348.0,5.06,8.1,20150217,5160.0,28.8,63.0
2329,皇氏集团,乳制品,广西,41623.0,83764.0,387654.06,131785.0,50785.0,2.79,10.3,20100106,4816.0,18.36,319.0
430,张家界,旅游景点,湖南,20903.0,32084.0,86953.18,18982.0,45866.0,1.95,8.0,19960829,7131.0,11.7,53.0
300003,乐普医疗,医疗保健,北京,68611.0,81200.0,651725.94,264385.0,79759.0,4.25,9.2,20091030,39604.0,30.63,63.0
600489,中金黄金,黄金,北京,294323.0,294323.0,3501630.75,1299869.0,709894.0,3.4,2.9,20030814,69095.0,8.71,37.0
300078,思创医惠,元器件,浙江,26805.0,41875.0,225857.2,99193.0,19619.0,2.9,16.8,20100430,7831.0,33.04,177.0
600196,复星医药,化学制药,上海,190561.0,231408.0,3741456.0,802416.0,472029.0,7.6,3.2,19980807,190128.0,18.45,22.0
600115,东方航空,空运,上海,778221.0,1314018.0,18362700.0,1737200.0,12688200.0,2.81,2.7,19971105,307438.0,7.0,30.0
155,*ST川化,农药化肥,四川,47000.0,47000.0,121319.27,41284.0,44538.0,-2.17,-5.0,20000926,-72956.0,6.87,-4.0
603799,华友钴业,小金属,浙江,9100.0,53519.0,975188.38,559737.0,231758.0,4.82,5.8,20150129,14395.0,17.08,64.0
600216,浙江医药,化学制药,浙江,93610.0,93611.0,808788.13,344026.0,269088.0,7.0,1.8,19991021,49013.0,11.88,23.0
2051,中工国际,建筑施工,北京,76453.0,77342.0,1858267.25,1569592.0,113839.0,7.25,3.5,20060619,74007.0,27.63,29.0
411,英特集团,医药商业,浙江,20733.0,20745.0,677322.38,618404.0,26716.0,3.17,8.7,19960716,6907.0,17.75,53.0
2220,天宝股份,食品,辽宁,38948.0,46473.0,458030.81,219470.0,53260.0,4.06,4.3,20080228,13988.0,9.81,33.0
2042,华孚色纺,纺织,安徽,83148.0,83299.0,921238.31,546906.0,305717.0,4.35,2.9,20050427,15316.0,8.43,46.0
567,海德股份,区域地产,海南,15036.0,15120.0,25834.25,19894.0,482.0,1.39,25.0,19940525,-160.0,27.0,-2557.0
2594,比亚迪,汽车整车,深圳,74676.0,247600.0,10665946.0,4774125.0,2979938.0,11.7,5.4,20110630,35599.0,55.16,384.0
300334,津膜科技,专用机械,天津,25967.0,27604.0,148900.56,115792.0,20690.0,3.31,7.5,20120705,7506.0,18.52,68.0
2085,万丰奥威,汽车配件,浙江,82774.0,85822.0,570515.25,280643.0,111800.0,2.76,12.1,20061128,32691.0,26.1,69.0
600851,海欣股份,纺织,上海,73821.0,120706.0,525025.06,109138.0,35597.0,3.27,4.5,19940404,13602.0,11.42,101.0
300111,向日葵,半导体,浙江,111329.0,111980.0,323185.59,153241.0,152352.0,1.08,5.9,20100827,-9305.0,5.55,-67.0
600763,通策医疗,医疗保健,浙江,32064.0,32064.0,93221.31,33826.0,12705.0,2.35,19.9,19961030,10053.0,34.49,110.0
600603,大洲兴业,综合类,福建,19464.0,19464.0,40494.62,7898.0,17563.0,0.17,72.9,19920113,3905.0,15.99,80.0
586,汇源通信,通信设备,四川,19344.0,19344.0,48287.03,39667.0,3477.0,1.19,16.5,19951220,886.0,20.28,443.0
601989,中国重工,船舶,北京,1795786.0,1836166.0,20824964.0,15215322.0,3570383.0,3.21,3.0,20091216,292954.0,7.87,49.0
300367,东方网力,电脑设备,北京,14980.0,32237.0,172220.69,117897.0,10932.0,3.12,23.2,20140129,10529.0,57.99,178.0
600133,东湖高新,园区开发,湖北,53795.0,63426.0,1514385.5,1109173.0,89626.0,2.44,5.0,19980212,-5101.0,7.7,-96.0
2680,黄海机械,工程机械,江苏,5278.0,13600.0,75795.56,62150.0,11019.0,5.23,9.3,20120605,3957.0,35.89,123.0
2692,远程电缆,电气设备,江苏,20202.0,32643.0,333685.97,250097.0,53316.0,4.28,4.9,20120808,12064.0,14.11,38.0
603001,奥康国际,服饰,浙江,34113.0,40098.0,518235.09,358122.0,24553.0,9.89,3.8,20120426,34860.0,23.32,27.0
2452,长高集团,电气设备,湖南,33283.0,52246.0,143591.42,110628.0,18622.0,2.29,4.0,20100720,7396.0,11.79,83.0
802,北京文化,旅游服务,北京,37479.0,38860.0,141791.81,65795.0,22382.0,2.37,14.7,19980108,4648.0,21.27,178.0
300302,同有科技,软件服务,北京,10624.0,20070.0,60022.73,49318.0,7930.0,2.73,28.8,20120321,2498.0,65.6,527.0
2133,广宇集团,全国地产,浙江,63482.0,77414.0,837486.75,781789.0,2028.0,3.56,2.8,20070427,19975.0,7.05,27.0
563,陕国投Ａ,多元金融,陕西,121467.0,154525.0,548407.69,0.0,8329.0,3.37,4.8,19940110,30811.0,11.78,59.0
600587,新华医疗,医疗保健,山东,36633.0,40643.0,947378.63,579970.0,137422.0,7.91,4.9,20020927,24048.0,28.77,49.0
2176,江特电机,电气设备,江西,115002.0,123668.0,333138.75,134131.0,53847.0,1.7,10.6,20071012,4762.0,13.28,345.0
603288,海天味业,食品,广东,26946.0,270625.0,982216.69,562262.0,331099.0,2.98,12.0,20140211,163476.0,29.39,49.0
2551,尚荣医疗,医疗保健,深圳,26855.0,43555.0,283515.16,200009.0,23772.0,3.37,9.5,20110225,7808.0,22.75,127.0
600425,青松建化,水泥,新疆,137879.0,137879.0,1218762.63,301191.0,707964.0,3.6,1.6,20030724,6441.0,5.44,116.0
2047,宝鹰股份,装修装饰,深圳,68246.0,126310.0,626909.63,538864.0,14263.0,1.85,6.0,20050531,15006.0,9.38,79.0
605,渤海股份,水务,北京,11844.0,19499.0,255991.52,60495.0,110822.0,5.1,6.2,19960913,1174.0,17.7,294.0
300275,梅安森,软件服务,重庆,10806.0,16754.0,89161.65,53062.0,13795.0,3.82,8.3,20111102,7221.0,21.1,49.0
2468,艾迪西,其他建材,浙江,33178.0,33178.0,163106.34,106259.0,45101.0,2.2,13.4,20100908,841.0,33.32,1314.0
601012,隆基股份,半导体,陕西,162111.0,177138.0,927074.63,605378.0,232181.0,3.01,4.7,20120411,10327.0,11.65,200.0
601238,广汽集团,汽车整车,广东,422172.0,643502.0,6231607.0,2352358.0,779560.0,5.74,4.1,20120329,232946.0,20.04,55.0
2663,普邦园林,建筑施工,广东,99077.0,170460.0,623472.63,513116.0,18347.0,2.62,3.1,20120316,31431.0,6.19,34.0
606,青海明胶,化学制药,青海,40596.0,47211.0,123869.38,48344.0,48672.0,1.61,7.8,19961004,-2863.0,11.82,-195.0
779,三毛派神,纺织,甘肃,18644.0,18644.0,75734.75,25385.0,5889.0,1.4,14.2,19970528,-1202.0,26.49,-411.0
2626,金达威,食品,福建,57600.0,57600.0,270138.06,119034.0,49708.0,2.52,7.5,20111028,13279.0,15.27,66.0
2237,恒邦股份,黄金,山东,80410.0,91040.0,1122602.75,774159.0,280215.0,4.13,2.5,20080520,25817.0,8.79,31.0
2245,澳洋顺昌,仓储物流,江苏,89503.0,97361.0,241481.84,150661.0,67336.0,1.6,6.3,20080605,12254.0,7.85,62.0
2690,美亚光电,专用机械,安徽,32675.0,67600.0,205614.56,177824.0,22388.0,2.73,13.2,20120731,20919.0,26.7,86.0
600547,山东黄金,黄金,山东,142307.0,142307.0,2244001.25,167062.0,803390.0,6.56,3.2,20030828,137665.0,18.37,19.0
2590,万安科技,汽车配件,浙江,36040.0,41256.0,193453.8,123477.0,45911.0,1.89,12.9,20110610,4076.0,17.73,179.0
597,东北制药,化学制药,辽宁,43855.0,47466.0,851006.13,379314.0,227447.0,5.16,1.8,19960523,-2167.0,9.47,-207.0
2475,立讯精密,元器件,深圳,124649.0,125748.0,1112320.5,675290.0,243203.0,4.14,8.0,20100915,41097.0,26.02,80.0
600865,百大集团,百货,浙江,37624.0,37624.0,172514.88,59386.0,16270.0,3.83,4.9,19940809,12151.0,13.35,41.0
600687,刚泰控股,综合类,甘肃,54176.0,107854.0,585769.06,469479.0,40823.0,1.64,14.6,19931108,13312.0,16.88,137.0
2534,杭锅股份,专用机械,浙江,39363.0,40052.0,716959.63,511251.0,103953.0,6.07,3.1,20110110,15967.0,14.2,36.0
2673,西部证券,证券,陕西,230000.0,279557.0,5577903.5,0.0,17012.0,4.2,8.1,20120503,35222.0,25.13,199.0
2282,博深工具,轻工机械,河北,18639.0,33813.0,110712.36,64855.0,25712.0,2.35,7.3,20090821,1813.0,12.56,234.0
300327,中颖电子,半导体,上海,17035.0,17330.0,68047.71,62285.0,3303.0,3.45,11.6,20120613,2732.0,32.0,203.0
2693,双成药业,化学制药,海南,40500.0,41919.0,140443.2,35642.0,21333.0,2.33,6.5,20120808,6457.0,10.79,70.0
952,广济药业,化学制药,湖北,25168.0,25171.0,158740.44,41778.0,52093.0,1.9,12.6,19991112,-10396.0,20.71,-50.0
2592,八菱科技,运输设备,广西,11357.0,24934.0,160600.63,79337.0,21451.0,5.59,8.1,20111111,9041.0,29.16,80.0
600777,新潮实业,综合类,山东,62542.0,86003.0,441627.0,398152.0,20196.0,1.77,9.6,19961121,-2591.0,12.54,-416.0
2026,山东威达,机械基件,山东,35413.0,35413.0,195085.81,124660.0,41976.0,4.54,3.8,20040727,7015.0,12.82,65.0
300169,天晟新材,塑料,江苏,19979.0,32598.0,187010.75,86197.0,47305.0,3.77,3.6,20110125,-827.0,13.64,-538.0
2037,久联发展,化工原料,贵州,32737.0,32737.0,848273.5,446901.0,109880.0,6.11,4.3,20040908,20902.0,16.48,26.0
2726,龙大肉食,食品,山东,10918.0,43648.0,190755.48,128487.0,43721.0,3.49,4.6,20140626,10843.0,14.8,60.0
600054,黄山旅游,旅游景点,安徽,11762.0,49820.0,397581.31,178105.0,189973.0,5.97,4.0,19970506,19769.0,19.92,50.0
700,模塑科技,汽车配件,江苏,30904.0,35860.0,427584.06,155469.0,78566.0,6.42,3.8,19970228,21526.0,19.35,32.0
513,丽珠集团,中成药,广东,23097.0,39560.0,787826.81,347697.0,290158.0,10.58,5.4,19931028,48172.0,43.61,36.0
2469,三维工程,建筑施工,山东,28170.0,33551.0,148879.5,129521.0,12962.0,3.53,4.6,20100908,12256.0,12.55,34.0
2462,嘉事堂,医药商业,北京,19621.0,24000.0,575316.75,478278.0,31577.0,5.79,8.5,20100818,14115.0,36.95,63.0
600967,北方创业,运输设备,内蒙,82283.0,82283.0,318874.78,219811.0,51497.0,2.72,6.5,20040518,21000.0,12.41,49.0
600745,中茵股份,区域地产,湖北,48332.0,48332.0,677451.88,373989.0,90448.0,5.38,7.5,19960828,5716.0,25.85,219.0
300409,道氏技术,陶瓷,广东,4423.0,9750.0,88319.77,70093.0,11409.0,5.97,9.7,20141203,5888.0,57.92,96.0
2746,仙坛股份,农业综合,山东,3985.0,15935.0,146694.63,60350.0,61818.0,6.21,6.3,20150216,5958.0,26.53,71.0
957,中通客车,汽车整车,山东,23849.0,29645.0,662858.31,514170.0,100132.0,8.07,3.0,20000113,14731.0,20.59,41.0
