code,name,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
300227,光韵达,2.608,24.79,24.61,24.95,23.4,24.16,4555380.0,3.35549,110864148.0,123.95,8.829,344952.85,336546.561
600336,澳柯玛,2.604,5.91,5.88,5.93,5.71,5.76,7741998.0,1.13841,45112700.0,59.1,3.797,403104.552,401922.552
002559,亚威股份,2.604,11.82,11.72,11.98,11.42,11.52,7730301.0,2.63524,90565526.0,24.625,3.019,432775.938672,346731.559566
002706,良信电器,2.604,45.7,44.66,46.17,43.73,44.54,528376.0,1.47095,23785329.0,38.403,6.025,526729.06,164157.3248
600057,象屿股份,2.6,9.47,9.4,9.54,9.0,9.23,8568396.0,1.54852,79770097.0,29.594,2.485,1108728.094641,524000.838513
300475,聚隆科技,2.599,23.69,23.6,23.95,23.0,23.09,2108879.0,4.21776,49451517.0,22.562,4.577,473800.0,118450.0
600826,兰生股份,2.598,26.06,25.85,26.34,25.15,25.4,7818709.0,1.8587500000000001,201988475.0,20.765,3.833,1096193.802528,1096193.802528
002732,燕塘乳业,2.597,31.6,31.39,31.78,30.53,30.8,1729042.0,2.84469,54040472.0,48.615,6.457,497226.0,192069.3978
002411,九九久,2.596,13.83,13.7,14.0,13.2,13.48,12257796.0,4.32371,167564616.0,172.875,5.853,1734429.221733,392082.881526
000716,黑芝麻,2.595,13.44,13.35,13.58,12.8,13.1,5899490.0,2.65337,78441715.0,55.537,2.512,428120.746368,298824.3552
000933,神火股份,2.595,5.14,5.25,5.35,5.02,5.01,91997484.0,4.84091,478401712.0,-26.646,1.6,976857.0,976814.9805
603979,金诚信,2.592,23.75,23.38,23.88,23.08,23.15,3359428.0,3.5362400000000003,79006659.0,23.515,2.539,890625.0,225625.0
000545,金浦钛业,2.591,6.73,6.67,6.9,6.41,6.56,44495355.0,7.46469,297061802.0,51.769,3.864,664138.673608,401160.545148
600268,国电南自,2.586,7.14,7.02,7.18,6.92,6.96,7394801.0,1.16408,52303619.0,-13.222,2.491,453565.953876,453565.953876
000778,新兴铸管,2.586,4.76,4.72,4.83,4.64,4.64,42027740.0,1.1540300000000001,198927672.0,20.768,1.038,1734214.303836,1733501.987924
300311,任子行,2.577,29.85,29.15,29.92,28.0,29.1,5107786.0,3.81844,149127012.0,80.676,8.376,892391.931435,399291.895065
601188,龙江交通,2.576,4.38,4.35,4.43,4.26,4.27,6916351.0,0.5700900000000001,30098822.0,19.052,1.641,576354.814098,531381.6
603108,润达医疗,2.576,90.4,90.5,91.78,86.2,88.13,598009.0,2.5339400000000003,52970318.0,84.827,9.521,850901.89664,213344.0
002627,宜昌交运,2.576,19.51,19.35,19.75,18.78,19.02,1726778.0,1.32124,33216316.0,41.126,2.854,260458.5,254983.945225
603030,全筑股份,2.575,25.89,25.68,26.1,25.0,25.24,1355191.0,3.38798,34701306.0,41.417,5.21,414240.0,103560.0
300080,易成新能,2.574,7.97,7.89,8.03,7.5,7.77,10459233.0,2.90939,82223472.0,87.39,1.248,400734.804737,286520.678293
300222,科大智能,2.574,19.13,19.01,19.2,17.68,18.65,9356117.0,3.55347,173955777.0,36.094,8.296,1152951.487092,503683.75586
600558,大西洋,2.572,6.38,6.31,6.43,6.13,6.22,8487257.0,1.5362,53460047.0,34.468,2.117,381781.254998,352484.185262
002772,众兴菌业,2.571,35.9,35.82,36.47,34.45,35.0,2034126.0,5.46074,72159864.0,44.321,5.468,534650.802,133727.5
300375,鹏翎股份,2.57,17.96,17.62,18.2,17.23,17.51,1789687.0,2.4546200000000002,31857975.0,12.559,3.078,333933.850448,130947.944072
000099,中信海直,2.569,11.58,11.47,11.72,11.2,11.29,9577411.0,1.58025,110096588.0,33.133,2.513,701829.54636,701829.54636
600303,曙光股份,2.566,11.99,11.96,12.18,11.3,11.69,17836863.0,3.10473,210819274.0,599.5,3.356,743768.830904,688832.689204
600477,杭萧钢构,2.564,10.0,9.88,10.09,9.65,9.75,8925100.0,1.4729100000000002,88575767.0,89.286,5.505,809256.6,605949.6
000912,*ST天化,2.559,5.61,5.55,5.64,5.46,5.47,3868564.0,0.66129,21450906.0,-2.877,4.471,328185.0,328185.0
000595,宝塔实业,2.556,10.03,9.97,10.14,9.45,9.78,7209384.0,3.3252,71757684.0,125.375,4.541,373557.445375,217460.815152
002589,瑞康医药,2.555,27.7,27.5,27.89,26.46,27.01,4865271.0,1.6758000000000002,133171767.0,33.373,4.9190000000000005,1536085.46176,804198.82068
600773,西藏城投,2.551,13.67,13.47,13.89,13.02,13.33,20798226.0,3.00055,279630743.0,105.154,4.051,996835.077321,947532.838917
300341,麦迪电气,2.55,16.49,16.32,16.6,15.72,16.08,3547043.0,1.92774,57793305.0,80.675,4.968,422519.538313,303416.0
603306,华懋科技,2.549,32.18,31.79,32.5,30.86,31.38,1051947.0,2.18586,33284816.0,30.889,4.474,458886.8,154866.25
000823,超声电子,2.549,8.45,8.39,8.51,8.15,8.24,10214491.0,1.90259,85602494.0,27.092,1.5899999999999999,453736.27,453657.592895
300429,强力新材,2.549,100.18,99.21,101.0,96.9,97.69,441297.0,2.20649,43812421.0,87.877,13.733,799436.4,200360.0
300014,亿纬锂能,2.542,22.99,22.8,23.29,21.86,22.42,16243331.0,4.81873,368317873.0,109.476,8.69,981528.87569,774963.130249
002263,大 东 南,2.54,6.46,6.4,6.51,6.2,6.3,14739759.0,1.7435900000000002,93919844.0,323.0,2.0,606710.3123,546108.565862
600846,同济科技,2.535,8.9,8.68,8.95,8.53,8.68,15984749.0,2.55854,140515616.0,30.69,3.269,556037.74924,556037.74924
601208,东材科技,2.535,7.28,7.24,7.34,7.05,7.1,5449002.0,0.88492,39228824.0,26.963,2.022,448273.28,448273.28
600753,东方银星,2.531,29.17,28.54,29.39,27.8,28.45,1848953.0,1.44449,52945262.0,9723.333,25.651,373376.0,373376.0
000555,神州信息,2.529,29.6,29.15,29.92,27.67,28.87,23116351.0,9.61097,665280981.0,45.665,8.821,2716723.27136,711940.27744
603699,纽威股份,2.527,18.26,18.16,18.28,17.61,17.81,1870939.0,1.20706,33665525.0,24.347,5.607,1369500.0,283030.0
600785,新华百货,2.525,22.33,22.3,22.63,21.33,21.78,1911166.0,0.9213500000000001,42019032.0,25.667,2.718,503834.64824,463194.04824
600731,湖南海利,2.522,8.13,7.78,8.19,7.78,7.93,4684466.0,1.83235,37463305.0,239.118,3.584,266106.361674,207845.984121
000958,东方能源,2.521,15.86,15.56,15.94,15.2,15.47,6130845.0,2.44764,95561146.0,39.65,7.198,874102.668218,397260.626568
002016,世荣兆业,2.52,8.95,8.76,8.99,8.43,8.73,6136167.0,0.9497300000000001,53528764.0,392.544,4.328,724140.59064,578255.59064
002106,莱宝高科,2.52,8.95,8.83,8.97,8.6,8.73,13795220.0,1.99579,121973315.0,447.5,1.616,631705.4632,618637.834015
000011,深物业A,2.519,10.58,10.48,10.59,10.09,10.32,6374708.0,3.62482,65943439.0,15.103,3.177,630545.879336,186062.658308
000635,英 力 特,2.519,10.58,10.5,10.64,10.12,10.32,3348588.0,1.10483,35064805.0,61.156,1.149,320666.682916,320666.682916
002143,印纪传媒,2.513,31.0,30.81,32.2,30.19,30.24,3956849.0,2.9401900000000003,123928116.0,64.583,1.71,3429053.7315,417191.7938
002322,理工监测,2.512,19.18,18.7,19.2,18.01,18.71,6194226.0,3.91822,115293732.0,83.391,2.805,779434.29865,303212.346696
000759,中百集团,2.511,6.94,6.8,6.96,6.73,6.77,3539422.0,0.5199900000000001,24248484.0,25.704,1.626,472628.921,472386.327054
300163,先锋新材,2.508,9.81,9.8,9.89,9.34,9.57,12454162.0,4.3229,120269124.0,49.05,7.077,464994.0,282623.259024
601058,赛轮金宇,2.504,6.96,6.87,7.05,6.6,6.79,13108084.0,1.30104,89493811.0,9.405,1.7269999999999999,725718.318864,701226.078864
600814,杭州解百,2.5,9.02,8.97,9.13,8.76,8.8,7383809.0,2.37893,65941860.0,26.529,3.307,644954.135716,279965.484942
000920,南方汇通,2.5,16.4,16.5,16.65,16.0,16.0,2284438.0,0.54134,37288112.0,38.14,8.227,692080.0,692080.0
002296,辉煌科技,2.5,15.58,15.52,15.78,14.8,15.2,12159228.0,4.22485,186907245.0,59.262,4.153,586830.70236,448396.589462
600109,国金证券,2.498,12.31,12.18,12.43,11.97,12.01,36244550.0,1.27763,442779930.0,38.111,2.325,3722986.31061,3492173.81061
600318,巢东股份,2.498,23.39,23.21,23.76,22.52,22.82,3639999.0,1.50413,84598445.0,53.159,5.19,566038.0,566038.0
600522,中天科技,2.498,16.82,16.72,16.98,16.22,16.41,12637193.0,1.46473,210521461.0,22.132,1.7650000000000001,1756526.772532,1451174.973686
002122,天马股份,2.492,6.58,6.5,6.63,6.4,6.42,5730075.0,0.5340600000000001,37303126.0,219.333,1.6520000000000001,781704.0,705989.044782
000812,陕西金叶,2.491,8.64,8.43,8.69,8.25,8.43,12321197.0,2.76094,104889455.0,54.0,4.43,386532.562464,385576.29936
600416,湘电股份,2.489,14.0,13.82,14.04,13.39,13.66,5950709.0,1.50217,81872586.0,155.556,2.746,1040767.2464,554597.6534
300228,富瑞特装,2.489,21.0,20.88,21.25,19.85,20.49,11349305.0,5.1592,235231884.0,13.043,3.027,613415.8968,461961.801
603123,翠微股份,2.488,8.65,8.53,8.66,8.42,8.44,3050322.0,0.8280000000000001,26049219.0,24.714,1.6139999999999999,453384.75203,318661.578985
600088,中视传媒,2.485,21.03,21.0,21.37,20.35,20.52,3636926.0,1.09737,76101620.0,132.264,5.99,696980.466,696980.466
000511,烯碳新材,2.485,8.66,8.63,8.74,8.35,8.45,32579863.0,2.8212,279442039.0,-37.652,6.871,1000084.521526,1000076.161162
000546,金圆股份,2.484,11.14,10.97,11.43,10.87,10.87,20185005.0,7.37628,224526516.0,36.985,3.752,666661.595202,304843.475416
002361,神剑股份,2.484,12.79,12.53,12.85,12.01,12.48,4592037.0,1.6782400000000002,57423551.0,47.37,3.868,551629.883642,349963.485739
300117,嘉寓股份,2.483,11.97,11.79,12.1,11.46,11.68,5054835.0,1.58439,59814891.0,79.8,2.899,389982.6,381891.484485
600526,菲达环保,2.482,12.8,12.66,12.95,12.24,12.49,10524619.0,2.5866,133110399.0,91.429,2.742,700677.98016,520818.496
600831,广电网络,2.482,11.15,11.0,11.18,10.69,10.88,11200820.0,1.98794,122534536.0,53.735,3.3529999999999998,628233.968755,628233.968755
002461,珠江啤酒,2.481,11.98,11.9,12.05,11.38,11.69,3668938.0,0.53942,43379794.0,133.111,2.412,814833.798064,814833.798064
002076,雪 莱 特,2.479,11.99,11.85,12.02,11.4,11.7,5896065.0,3.23811,69430177.0,127.962,4.652,440224.643364,218318.475001
000768,中航飞机,2.476,19.04,18.99,19.48,18.3,18.58,21390631.0,0.80603,404044274.0,143.59,3.5949999999999998,5271500.215184,5052869.060736
002178,延华智能,2.473,9.53,9.36,9.61,9.11,9.3,7302121.0,1.28849,68708295.0,59.563,6.054,695788.215227,540082.087225
002340,格林美,2.473,11.19,11.13,11.2,10.62,10.92,22695426.0,1.94524,249370205.0,44.76,3.04,1628631.566937,1305557.87841
600191,华资实业,2.472,15.75,15.8,15.94,15.01,15.37,6717067.0,1.38516,104510957.0,592.105,3.802,763767.9,763767.9
002135,东南网架,2.471,7.88,7.77,8.02,7.52,7.69,5884915.0,0.8767800000000001,45866401.0,87.556,3.103,673371.3736,528901.292004
002522,浙江众成,2.471,13.27,13.28,13.45,12.5,12.95,12252958.0,2.40498,160130753.0,94.786,8.669,1172115.4794,676082.8794
000589,黔轮胎Ａ,2.469,5.81,5.72,5.85,5.58,5.67,11064805.0,1.4844,63313653.0,24.208,1.176,450544.760624,433081.615736
600488,天药股份,2.465,5.82,5.76,5.85,5.68,5.68,4235273.0,0.47465,24451061.0,64.667,2.311,559217.58672,519309.84672
000875,吉电股份,2.464,7.07,6.97,7.2,6.76,6.9,38236449.0,3.42747,268216613.0,138.086,2.722,1032652.821865,788721.13313
000927,*ST夏利,2.462,5.41,5.34,5.45,5.22,5.28,4473501.0,0.28044,23815570.0,-5.201,13.005,862989.14482,862987.48936
300035,中科电气,2.462,12.07,11.85,12.25,11.62,11.78,5714033.0,3.10567,68179109.0,52.478,3.343,282261.47625,222072.12795
002113,天润控股,2.461,30.81,30.55,30.81,29.28,30.07,2763779.0,2.33433,83539055.0,6162.0,40.044,364790.4,364781.921088
603019,中科曙光,2.459,64.99,64.1,65.39,62.0,63.43,4159788.0,2.31917,267154015.0,132.633,16.15,1949700.0,1165695.981562
000917,电广传媒,2.459,17.5,17.45,17.86,16.85,17.08,47717341.0,4.49353,828364337.0,76.087,2.3689999999999998,2480723.5915,1858346.6405
002251,步 步 高,2.458,12.09,11.92,12.15,11.7,11.8,5584714.0,0.96462,66676971.0,20.906,1.904,941793.438066,699953.051421
600588,用友网络,2.456,20.86,20.88,21.0,19.8,20.36,22075833.0,1.57505,454609825.0,44.383,6.406,3044709.0163,2923734.007908
300041,回天新材,2.455,19.2,19.0,19.41,18.38,18.74,5830549.0,4.54107,110564004.0,29.611,2.592,384753.0048,246520.18176
600513,联环药业,2.454,18.37,18.2,18.42,17.6,17.93,3597543.0,2.36525,65078101.0,65.607,4.073,310285.897295,279407.7
600833,第一医药,2.451,15.05,14.91,15.16,14.25,14.69,2469168.0,1.10682,36565072.0,88.529,4.57,335744.952235,335744.952235
300065,海兰信,2.451,30.93,30.8,31.5,29.12,30.19,5656367.0,3.33388,172950865.0,343.667,10.689,747147.084264,524767.971393
300061,康耐特,2.448,23.85,23.73,25.0,22.61,23.28,10619777.0,7.44986,252858636.0,99.749,13.774000000000001,594409.1616,339981.78816
600461,洪城水业,2.445,12.57,12.5,12.74,12.06,12.27,5535125.0,1.67731,68528783.0,27.933,2.09,414810.0,414810.0
600764,中电广通,2.444,14.67,14.4,14.74,14.11,14.32,4569518.0,1.38585,66205889.0,916.875,7.992,483709.485528,483709.485528
002345,潮宏基,2.443,11.32,11.26,11.4,10.62,11.05,8948722.0,1.07541,99386381.0,43.538,3.834,956665.8784,941959.84
300274,阳光电源,2.443,20.13,20.03,20.42,19.22,19.65,10583018.0,2.30895,210086838.0,46.814,5.083,1328680.291686,922655.373486
000403,ST生化,2.44,25.61,25.25,25.77,24.4,25.0,4746843.0,2.61156,119447859.0,56.911,14.229,698071.231039,465494.961048
002526,山东矿机,2.439,7.98,7.92,7.98,7.6,7.79,11662699.0,2.79468,91621280.0,1628.571,2.179,426132.0,333019.95552
600316,洪都航空,2.431,17.7,17.58,18.0,17.0,17.28,7962780.0,1.11039,139751019.0,128.634,2.541,1269292.68624,1269292.68624
600460,士兰微,2.431,5.9,5.85,5.92,5.64,5.76,16425304.0,1.31701,95482407.0,45.385,3.013,735829.12,735829.12
600136,道博股份,2.428,54.42,54.45,55.1,52.8,53.13,3479974.0,3.3367,187735426.0,5442.0,10.504,892588.464762,567567.948
000948,南天信息,2.428,17.72,17.48,17.92,16.88,17.3,11311349.0,4.89081,197491615.0,369.167,3.212,436985.913512,409824.210212
000897,津滨发展,2.424,5.07,5.0,5.09,4.81,4.95,23318969.0,1.44201,116557283.0,804.762,5.976,819957.022638,819875.298294
600751,天海投资,2.423,6.34,6.28,6.38,6.07,6.19,10707665.0,0.5972500000000001,66827312.0,75.208,1.5270000000000001,1838180.154422,1136649.276068
600439,瑞贝卡,2.421,5.5,5.47,5.55,5.36,5.37,15069728.0,1.59752,82588298.0,33.133,2.221,518826.66,518826.66
600353,旭光股份,2.417,8.05,8.0,8.2,7.76,7.86,3726490.0,0.68537,29774961.0,34.624,4.367,437694.6,437694.6
002747,埃斯顿,2.417,48.73,48.91,49.5,46.03,47.58,1219267.0,4.06422,58708045.0,99.449,11.643,591903.818,146190.0
600369,西南证券,2.415,8.48,8.41,8.51,8.22,8.28,45203578.0,0.9731400000000001,378672707.0,17.306,2.689,4787052.537152,3939052.537152
300265,通光线缆,2.41,11.9,11.73,12.09,11.44,11.62,5115079.0,1.51558,60196360.0,49.583,4.966,401625.0,401625.0
002771,真视通,2.407,93.18,92.3,94.38,90.0,90.99,937196.0,4.68598,86247323.0,119.462,14.375,751464.087,186360.0
002648,卫星石化,2.405,8.09,7.97,8.2,7.86,7.9,5959727.0,0.74497,47888750.0,202.25,1.9300000000000002,647200.0,647200.0
600151,航天机电,2.404,10.65,10.6,10.8,10.18,10.4,18451141.0,1.47588,194244064.0,594.972,3.38,1331441.590305,1331441.590305
600537,亿晶光电,2.404,11.5,11.28,11.67,11.03,11.23,9271058.0,1.57623,105441359.0,46.0,2.5380000000000003,676406.5791,676406.5791
600783,鲁信创投,2.402,27.28,27.2,27.75,26.4,26.64,20589089.0,2.76601,559278252.0,66.537,6.021,2030612.154032,2030612.154032
000702,正虹科技,2.396,11.11,11.03,11.23,10.55,10.85,4939650.0,1.8526,53921880.0,113.832,6.567,296231.013936,296229.530751
000661,长春高新,2.391,107.05,105.21,108.0,103.01,104.55,1692628.0,1.2889,179025749.0,44.236,8.314,1405850.93185,1405820.690225
600229,城市传媒,2.389,12.43,12.5,12.55,11.88,12.14,7982994.0,2.017,98091653.0,65.421,4.83,872705.34043,491962.25903
600232,金鹰股份,2.389,8.57,8.5,8.6,8.25,8.37,3982570.0,1.09196,33677258.0,122.429,2.669,312563.792208,312563.792208
000558,莱茵体育,2.389,17.14,17.02,17.4,16.58,16.74,23891025.0,3.12479,406192544.0,285.667,9.296,1473153.232962,1310461.004282
002501,利源精制,2.388,10.29,10.23,10.38,9.9,10.05,25020340.0,3.72709,254604787.0,12.106,2.59,963144.0,690778.574472
000059,*ST华锦,2.385,5.58,5.52,5.6,5.36,5.45,12504349.0,0.89319,68743394.0,-4.222,1.035,892488.935646,781183.815768
000681,视觉中国,2.384,27.91,27.84,28.18,26.8,27.26,6243058.0,3.17429,172210021.0,118.867,1.025,1955311.623876,548921.259098
002167,东方锆业,2.384,8.59,8.5,8.65,8.11,8.39,19619479.0,4.14692,165579447.0,859.0,4.215,533392.614,406401.646338
600376,首开股份,2.376,9.48,9.47,9.56,9.18,9.26,20507283.0,0.91468,192752323.0,12.9,1.146,2125427.85,2125427.85
600052,浙江广厦,2.367,6.92,6.85,6.97,6.71,6.76,8502388.0,0.97528,58133732.0,28.833,3.255,603278.051664,603278.051664
002476,宝莫股份,2.367,6.92,6.9,7.0,6.66,6.76,12046784.0,2.00191,82423361.0,88.378,4.153,423504.0,416421.447124
300286,安科瑞,2.367,24.22,24.26,24.48,23.0,23.66,1880093.0,2.3584300000000002,45092022.0,47.49,6.636,345975.434,193076.7538
600197,伊力特,2.366,11.25,11.09,11.3,10.89,10.99,5227734.0,1.18543,58056312.0,18.506,2.8040000000000003,496125.0,496125.0
600335,国机汽车,2.363,13.43,13.29,13.45,12.86,13.12,4778975.0,0.83147,63133332.0,9.695,1.5310000000000001,842256.66167,771902.584647
601933,永辉超市,2.363,8.23,8.1,8.29,7.98,8.04,21977512.0,0.7155100000000001,178774724.0,31.654,2.74,3347582.216884,2527926.8
000613,大东海A,2.362,13.0,12.99,13.26,12.41,12.7,4365065.0,1.6722700000000001,56144537.0,1884.058,60.719,473330.0,339334.84
000737,南风化工,2.362,5.2,5.1,5.23,4.9,5.08,11960120.0,2.17955,61045546.0,88.586,12.919,285355.2,285346.65796
300112,万讯自控,2.362,13.0,13.1,13.2,12.34,12.7,5121318.0,3.86499,65660516.0,144.444,4.959,348518.5561,172256.8367
600703,三安光电,2.358,19.1,18.98,19.18,18.3,18.66,15567160.0,0.6567400000000001,293935120.0,31.311,3.7960000000000003,4868619.7578,4527422.86242
600792,云煤能源,2.358,5.21,5.2,5.32,5.06,5.09,9421934.0,0.98967,49080498.0,130.25,1.6640000000000001,515750.1956,496007.04648
600129,太极集团,2.356,14.77,14.68,14.85,14.15,14.43,6617489.0,1.55015,96526533.0,-22.723,5.035,630522.438,630522.438
603085,天成自控,2.356,33.02,32.78,33.25,31.63,32.26,1572462.0,6.28985,51279477.0,76.791,8.376,330200.0,82550.0
600459,贵研铂业,2.347,15.7,15.65,15.8,15.0,15.34,5668935.0,2.17219,87878230.0,47.576,2.31,409735.05494,409735.05494
000687,华讯方舟,2.347,20.06,20.09,20.47,18.5,19.6,14144848.0,2.66048,278629899.0,1055.789,10.819,1519281.134772,1066522.401212
002571,德力股份,2.347,11.34,11.22,11.41,10.85,11.08,5912570.0,2.39302,66098307.0,462.857,2.816,444472.0938,280183.8438
600637,东方明珠,2.345,27.5,27.25,27.71,26.68,26.87,11016259.0,0.69706,299979344.0,38.991,2.9699999999999998,7222981.194,4346058.222
600877,中国嘉陵,2.344,6.55,6.5,6.59,6.21,6.4,12709089.0,1.84918,81953726.0,392.216,124.525,450169.7362,450169.7362
002232,启明信息,2.344,13.1,13.1,13.28,12.4,12.8,11223305.0,2.8079,145468708.0,696.809,5.386,535198.47605,523613.58799
000045,深纺织Ａ,2.337,10.07,9.98,10.11,9.66,9.84,5538538.0,1.36564,54998961.0,-45.773,2.35,510067.501943,408402.820111
002292,奥飞动漫,2.334,32.88,32.9,33.46,31.16,32.13,25887553.0,3.9096200000000003,838826989.0,48.353,14.294,4157855.350536,2177152.277568
300380,安硕信息,2.334,48.23,47.5,48.88,45.7,47.13,3892955.0,8.0562,184411182.0,84.912,16.053,662873.12,233059.398208
000655,金岭矿业,2.332,7.02,6.97,7.03,6.78,6.86,9779053.0,1.6426,67796203.0,20.057,1.348,417928.84146,417928.84146
000905,厦门港务,2.331,9.22,9.15,9.35,8.9,9.01,7365316.0,1.38707,67399225.0,17.074,1.841,489582.0,489582.0
600100,同方股份,2.329,12.74,12.65,12.84,12.31,12.45,38046676.0,1.8378200000000002,480223588.0,37.056,2.203,3776007.263574,2637436.635834
000693,华泽钴镍,2.329,13.18,13.1,13.35,12.8,12.88,9626925.0,3.77114,126053261.0,33.752,4.7940000000000005,716322.354514,336457.367458
603117,万林股份,2.326,18.92,18.99,19.14,18.3,18.49,3060928.0,5.10155,57305510.0,59.125,5.791,776666.0,113520.0
002694,顾地科技,2.326,11.0,10.8,11.33,10.52,10.75,4861519.0,1.627,53456136.0,137.5,4.022,380160.0,328682.64
300436,广生堂,2.322,64.35,64.0,65.23,62.5,62.89,525614.0,1.8771900000000001,33536272.0,43.018,18.079,900900.0,180180.0
600252,中恒集团,2.321,5.29,5.25,5.38,5.13,5.17,39218027.0,1.14335,205037321.0,3.641,3.775,1838331.680763,1814521.115154
002554,惠博普,2.321,10.14,10.0,10.24,9.77,9.91,3433701.0,1.2867,34453342.0,29.824,2.596,543123.75,270597.387606
300207,欣旺达,2.321,22.92,22.5,23.1,22.0,22.4,5267195.0,1.25442,119248689.0,33.706,8.618,1479318.684,962389.333128
603838,四通股份,2.32,28.67,28.02,29.0,27.5,28.02,2446126.0,7.33691,69240187.0,57.34,6.236,382285.78,95585.78
600854,春兰股份,2.318,6.18,6.17,6.23,5.99,6.04,4086337.0,0.7866500000000001,25000618.0,290.141,1.6880000000000002,321025.376484,321025.376484
000401,冀东水泥,2.312,8.85,8.73,8.92,8.42,8.65,10654626.0,0.79088,92847602.0,340.385,1.073,1192557.77889,1192261.796835
002162,悦心健康,2.308,9.31,9.28,9.35,8.95,9.1,8130687.0,1.29676,74749108.0,282.121,7.616,610270.5,583737.0
002210,飞马国际,2.308,17.73,17.68,17.76,16.99,17.33,7974406.0,1.37094,138813043.0,47.919,5.578,1326043.857321,1031307.319395
002316,键桥通讯,2.308,14.63,14.56,14.85,14.25,14.3,9883766.0,3.14153,144571994.0,292.6,6.736,575134.56,460284.268675
600361,华联综超,2.303,6.22,6.32,6.32,6.04,6.08,4893095.0,0.7349100000000001,30262368.0,41.467,1.34,414132.524996,414132.524996
