代码,名字,行业,地区,市盈率,流通股本,总股本(万),总资产(万),流动资产,固定资产,公积金,每股公积金,每股收益,每股净资,市净率,上市日期,平均利润
55,方大集团,其他建材,深圳,114.8,42017.94,75690.99,445227.06,341785.06,48826.55,7909.92,0.1,0.095,1.7,8.53,19960415,8474.666666666666
56,皇庭国际,房产服务,深圳,487.81,14305.55,57389.23,797772.69,22070.55,5764.1,183000.92,3.19,0.09,8.69,3.92,19960708,67189.33333333333
58,深 赛 格,元器件,深圳,165.33,53831.1,78479.89,257319.0,133795.22,3771.63,50654.34,0.65,0.054000000000000006,1.84,6.44,19961226,4830.333333333333
59,*ST华锦,石油加工,辽宁,143.05,120050.17,159944.25,3027875.75,978703.13,1496292.63,635281.5,3.97,0.043,5.39,1.51,19970130,-55836.333333333336
60,中金岭南,铅锌,深圳,244.6,206142.25,221262.8,1563137.63,425594.06,451784.66,147467.63,0.67,0.046,3.3,4.51,19970123,32811.333333333336
61,农 产 品,农业综合,深圳,527.84,160768.09,169696.41,1522940.13,292685.53,295631.34,261350.72,1.54,0.027000000000000003,2.86,6.72,19970110,8067.0
62,深圳华强,商贸代理,深圳,95.96,66694.96,72131.67,403064.06,153020.95,38446.4,26.36,0.0,0.308,3.69,10.68,19970130,37066.0
63,中兴通讯,通信设备,深圳,22.58,336230.25,412504.97,11617168.0,9121666.0,732440.63,817092.69,1.98,0.631,6.46,2.94,19971118,219847.0
65,北方国际,建筑施工,深圳,61.25,25340.18,27437.17,622667.81,523881.81,13455.1,91439.47,3.33,0.39,6.68,4.57,19980605,14775.666666666666
66,长城电脑,电脑设备,深圳,0.0,132357.02,132359.39,4122636.5,3181253.25,335871.66,74128.68,0.56,-0.103,1.88,11.44,19970626,-1639.3333333333333
68,*ST华赛,元器件,深圳,0.0,89667.14,100667.14,65088.15,33887.1,19689.38,119427.15,1.19,-0.021,0.58,23.08,19970611,-5571.0
69,华侨城Ａ,旅游景点,深圳,20.68,311246.41,735399.25,10314464.0,7304463.0,1508223.63,61811.61,0.08,0.339,4.12,2.27,19970910,389134.6666666667
70,特发信息,通信设备,深圳,141.65,25857.63,31349.74,285349.53,189211.25,46721.18,60129.26,1.92,0.16899999999999998,4.11,7.76,20000511,5667.0
78,海王生物,生物制药,深圳,36.19,73076.79,75251.38,1216368.63,1099579.0,40032.0,145522.56,1.93,0.466,2.43,9.25,19981218,16385.333333333332
88,盐 田 港,港口,深圳,34.41,194214.56,194220.0,760890.81,162338.16,15479.87,71086.15,0.37,0.191,2.78,3.16,19970728,39988.666666666664
89,深圳机场,机场,深圳,38.76,205067.45,205076.95,1265362.5,274096.69,771576.25,280275.28,1.37,0.18,4.9,1.73,19980420,36906.333333333336
90,天健集团,建筑施工,深圳,46.71,55253.0,85556.1,1282542.63,967601.63,15368.74,75115.02,0.88,0.302,7.27,2.58,19990721,35263.333333333336
96,广聚能源,石油贸易,深圳,31.76,51084.8,52800.0,227930.63,129352.42,8194.63,35111.43,0.66,0.399,3.9,4.33,20000724,10664.0
99,中信海直,空运,深圳,48.85,60607.03,60607.03,471243.59,144690.92,308206.97,103327.21,1.7,0.238,4.61,3.36,20000731,17957.666666666668
100,TCL 集团,家用电器,广东,19.63,899541.56,1222454.88,11729324.0,6507293.5,2395238.75,530315.81,0.43,0.18,1.97,2.25,20040130,245228.33333333334
150,宜华健康,医疗保健,广东,13358.69,32400.0,44780.48,431490.44,328214.94,5857.5,98907.35,2.21,0.002,3.66,9.97,20000807,4088.0
151,中成股份,商贸代理,北京,63.71,26654.4,29598.0,270060.53,249044.3,3397.01,44202.65,1.49,0.289,3.24,7.58,20000906,9736.333333333334
153,丰原药业,化学制药,安徽,75.61,29664.51,31214.11,229003.91,94251.68,58483.85,49104.12,1.57,0.104,3.67,2.84,20000920,3355.3333333333335
155,*ST川化,农药化肥,四川,0.0,47000.0,47000.0,121319.27,41283.73,44538.35,81028.56,1.72,-0.35700000000000004,-2.17,-4.96,20000926,-78925.33333333333
156,华数传媒,影视音像,浙江,92.45,54686.83,143335.19,1232016.38,729552.13,220081.8,620240.19,4.33,0.31,6.35,5.46,20000906,34710.0
157,中联重科,工程机械,湖南,0.0,626189.31,770595.38,9812681.0,7892693.0,744626.88,1315250.13,1.71,-0.067,5.12,1.1,20001012,130494.66666666667
158,常山股份,纺织,河北,0.0,71886.1,127144.22,955712.19,495269.25,107716.63,326592.03,2.57,-0.07,4.02,5.31,20000724,-1009.3333333333334
159,国际实业,石油贸易,新疆,0.0,48113.92,48113.92,289514.03,185900.52,22280.5,38753.09,0.81,-0.086,4.34,2.1,20000926,4099.0
166,申万宏源,证券,新疆,14.73,327824.72,1485674.5,34970968.0,0.0,125186.82,445380.91,0.3,0.565,3.13,3.55,20150126,451663.3333333333
301,东方市场,综合类,江苏,41.53,121823.64,121823.64,414259.56,108618.36,24209.77,63657.83,0.52,0.112,2.63,2.36,20000529,23055.333333333332
333,美的集团,家用电器,广东,9.34,223937.06,426571.44,13434627.0,9937958.0,1863144.0,1456092.75,3.41,2.6,11.18,2.88,19931112,894392.6666666666
338,潍柴动力,汽车配件,山东,28.63,209216.98,399861.94,11977403.0,6242493.0,2307011.0,20990.01,0.05,0.261,7.86,1.27,20070430,321250.3333333333
400,许继电气,电气设备,河南,86.73,73749.88,100832.72,1063377.5,923822.69,97789.75,82976.38,0.82,0.16399999999999998,5.69,3.33,19970418,58341.666666666664
401,冀东水泥,水泥,河北,0.0,134711.64,134752.3,4413691.5,1091828.25,2432204.25,491999.94,3.65,-0.448,8.25,1.41,19960614,-7490.0
402,金 融 街,全国地产,北京,28.29,298699.69,298893.0,10476731.0,8349221.0,281201.72,688425.5,2.3,0.339,8.11,1.58,19960626,227745.66666666666
403,ST生化,生物制药,江西,90.45,18176.3,27257.75,123196.02,38405.31,59799.51,11393.05,0.42,0.248,1.8,16.65,19960628,8684.0
404,华意压缩,专用机械,江西,22.05,39762.16,55962.39,684344.69,504762.75,123510.36,110347.86,1.97,0.325,3.94,2.43,19960619,17672.0
407,胜利股份,塑料,山东,223.62,66144.6,77404.88,407172.94,184017.17,64707.9,49380.09,0.64,0.027000000000000003,2.31,3.51,19960703,2610.3333333333335
408,金谷源,商贸代理,河北,0.0,25230.06,25230.15,51679.59,41927.12,2065.67,14367.8,0.57,-0.026,0.51,40.43,19960628,-1338.6666666666667
409,山东地矿,普钢,山东,273.87,35758.94,47270.92,484040.56,153914.72,92422.68,46365.14,0.98,0.034,2.22,5.61,19960627,3720.6666666666665
410,沈阳机床,机床制造,辽宁,0.0,73982.43,76547.09,2186539.75,1832915.0,189021.41,124626.11,1.63,-0.614,2.91,8.71,19960718,-14189.666666666666
411,英特集团,医药商业,浙江,77.6,20733.07,20744.99,677322.38,618404.44,26715.64,3631.68,0.18,0.266,3.17,8.68,19960716,6492.666666666667
413,东旭光电,元器件,河北,34.06,201930.2,383510.06,1705134.38,1143300.75,269126.78,292502.47,0.76,0.206,2.62,3.57,19960925,67983.33333333333
415,渤海租赁,多元金融,新疆,24.99,311553.69,354860.69,10348623.0,1881401.75,4393241.5,391942.31,1.1,0.273,3.09,2.95,19960716,97867.33333333333
416,民生控股,百货,山东,0.0,53161.03,53187.14,127221.47,61263.95,4708.62,1330.87,0.03,-0.034,1.56,6.52,19960719,2471.3333333333335
417,合肥百货,百货,安徽,31.31,77861.07,77988.42,785793.25,445216.91,102843.06,30882.34,0.4,0.279,4.27,2.73,19960812,34045.333333333336
418,小天鹅Ａ,家用电器,江苏,16.42,43774.67,63248.78,1258503.25,1103550.75,100613.55,115598.7,1.83,1.084,7.66,3.1,19970328,59910.0
419,通程控股,百货,湖南,40.36,54329.0,54358.26,371426.84,190856.52,108570.4,41739.53,0.77,0.175,3.38,2.79,19960816,13004.333333333334
420,吉林化纤,化纤,吉林,495.45,31830.68,71660.34,265371.94,115431.72,83830.6,0.0,0.0,0.012,1.39,5.6,19960802,-12157.333333333334
421,南京中北,公共交通,江苏,33.51,35166.69,57264.69,571814.31,193777.52,257956.16,40502.19,0.71,0.218,3.76,2.59,19960806,11846.0
422,湖北宜化,农药化肥,湖北,159.75,89781.29,89786.67,3839167.5,1223709.88,1825326.0,179477.22,2.0,0.038,7.51,1.07,19960815,4427.333333333333
423,东阿阿胶,中成药,山东,23.62,65371.94,65402.14,818645.63,610666.88,128459.27,69777.24,1.07,1.727,9.96,5.46,19960729,123274.66666666667
425,徐工机械,工程机械,江苏,1879.94,706950.63,708428.75,4774222.0,3599241.25,720367.0,418233.38,0.59,0.002,3.0,1.46,19960828,64472.333333333336
426,兴业矿业,小金属,内蒙,287.52,96326.54,119388.9,391273.13,53572.28,136052.23,83932.92,0.7,0.018000000000000002,2.31,3.06,19960828,8440.333333333334
428,华天酒店,酒店餐饮,湖南,370.0,71876.02,101892.6,917799.31,319363.47,348717.75,11671.78,0.11,0.021,2.17,4.74,19960808,1389.6666666666667
429,粤高速Ａ,路桥,广东,17.14,46865.1,125711.77,1211028.13,92138.78,674756.5,153477.13,1.22,0.313,4.02,1.78,19980220,27994.0
430,张家界,旅游景点,湖南,28.61,20902.96,32083.51,86953.18,18981.78,45866.05,9634.11,0.3,0.408,1.95,7.98,19960829,8119.666666666667
488,晨鸣纸业,造纸,山东,23.08,110503.72,193640.55,7200591.0,2920897.5,2394471.75,614913.81,3.18,0.29,8.54,1.04,20001120,59239.666666666664
498,山东路桥,建筑施工,山东,35.04,35417.01,112013.9,979390.13,876826.81,39296.1,-55661.3,-0.5,0.183,2.55,3.35,19970609,25924.666666666668
501,鄂武商Ａ,百货,湖北,16.14,50718.42,52902.55,1742680.38,616041.0,740833.25,70124.95,1.33,1.09,7.48,3.01,19921120,55936.333333333336
502,绿景控股,区域地产,广东,0.0,18332.91,18481.96,28276.27,25731.73,2460.37,2282.03,0.12,-0.049,1.05,31.04,19921123,40.333333333333336
503,海虹控股,互联网,海南,0.0,89796.7,89882.21,129544.07,97630.22,10731.16,2317.08,0.03,-0.108,1.37,24.57,19921130,-1969.0
504,南华生物,出版业,湖南,0.0,30997.25,31157.39,11081.8,4347.02,4879.18,8512.57,0.27,-0.034,-0.02,-1459.37,19921208,-760.0
505,珠江控股,全国地产,海南,0.0,36044.53,42674.53,175968.44,117217.86,41685.98,33469.07,0.78,-0.08,-0.34,-32.51,19921221,-6470.666666666667
506,中润资源,区域地产,山东,0.0,92831.09,92901.77,391975.25,306357.63,35275.48,3111.7,0.03,-0.033,1.47,6.89,19930312,-1778.0
507,珠海港,港口,广东,84.94,77214.38,78954.09,552490.0,110989.88,180383.11,77794.28,0.99,0.066,3.17,2.35,19930326,5368.0
509,华塑控股,其他建材,四川,0.0,60563.23,82548.31,55243.13,33169.69,12095.6,16357.37,0.2,-0.034,0.02,502.14,19930507,-1926.6666666666667
510,*ST金路,化工原料,四川,0.0,60912.3,60918.23,153986.94,35173.55,104670.3,4521.18,0.07,-0.14400000000000002,1.06,8.31,19930507,-13628.0
511,烯碳新材,矿物制品,辽宁,481.86,115482.22,115483.2,351619.47,266202.28,234.7,9189.5,0.08,0.019,1.26,9.88,19930518,-6091.666666666667
513,丽珠集团,中成药,广东,34.34,23096.98,39560.37,787826.81,347697.16,290158.31,35443.01,0.9,1.27,10.58,5.42,19931028,49964.333333333336
514,渝 开 发,区域地产,重庆,295.06,84377.09,84377.09,747977.0,516685.44,154387.75,118617.51,1.41,0.029,3.33,3.42,19930712,9110.666666666666
516,国际医学,百货,陕西,71.2,70428.36,78841.96,515634.16,275626.03,147608.25,144866.3,1.84,0.23,4.11,5.14,19930809,21576.666666666668
517,荣安地产,区域地产,浙江,650.6,303545.47,318392.25,790585.0,717716.88,590.96,-169140.38,-0.53,0.008,1.11,5.88,19930806,25953.666666666668
518,四环生物,生物制药,江苏,0.0,102953.57,102955.63,85544.25,41449.1,21791.23,2619.61,0.03,-0.004,0.66,10.82,19930908,-2312.3333333333335
519,江南红箭,机械基件,湖南,67.99,45795.89,103322.4,506914.5,249099.72,143649.59,102136.0,0.99,0.205,4.02,4.62,19931008,32975.333333333336
520,长航凤凰,水运,湖北,101.28,101208.34,101208.34,54791.81,41183.26,11284.91,195886.7,1.94,0.108,0.23,62.98,19931025,-3280.3333333333335
521,美菱电器,家用电器,安徽,26.25,59296.64,76373.92,1037558.88,818440.31,123450.67,145132.94,1.9,0.212,4.61,1.61,19931018,24349.333333333332
523,广州浪奇,日用化工,广东,185.01,44496.21,44516.35,321003.06,234260.38,44530.05,44773.31,1.01,0.064,2.46,6.46,19931108,3482.3333333333335
524,岭南控股,酒店餐饮,广东,131.71,26967.16,26967.38,80400.88,12606.51,34210.8,20164.96,0.75,0.11,2.16,8.9,19931118,3344.6666666666665
525,红 太 阳,农药化肥,江苏,30.38,50698.3,50724.67,818514.06,338865.28,255264.75,197916.7,3.9,0.433,7.77,2.26,19931028,33949.333333333336
526,银润投资,房产服务,福建,1865.03,9619.5,9619.5,20333.15,2038.81,7925.06,5808.39,0.6,0.029,1.66,43.74,19931101,-63.333333333333336
528,柳    工,工程机械,广西,321.36,112508.75,112524.21,2016817.25,1382357.38,240874.67,352070.84,3.13,0.02,7.9,1.08,19931118,18540.0
529,广弘控股,食品,广东,84.36,56719.78,58379.03,145811.38,88629.7,17588.68,57475.0,0.98,0.115,1.94,6.7,19931118,10032.666666666666
530,大冷股份,机械基件,辽宁,46.95,21579.05,36016.5,375606.94,128787.17,43064.55,63710.53,1.77,0.276,7.02,2.46,19931208,12262.666666666666
531,穗恒运Ａ,火力发电,广东,16.57,68508.13,68508.28,815896.56,277794.5,304528.41,89953.59,1.31,0.534,5.02,2.35,19940106,45299.0
532,力合股份,元器件,广东,266.98,34348.33,34470.83,114861.82,47643.98,16678.82,2717.67,0.08,0.073,2.01,12.88,19940103,3648.0
533,万 家 乐,家用电器,广东,48.7,68490.24,69081.6,402568.97,310113.03,13887.25,5828.1,0.08,0.162,1.98,5.3,19940103,14043.666666666666
534,万泽股份,区域地产,深圳,72.71,49104.12,49178.51,374873.63,337961.66,29775.85,34207.12,0.7,0.097,2.61,3.62,19940110,8356.0
536,华映科技,元器件,福建,127.07,25086.58,77910.28,906334.88,614032.56,193437.52,66638.31,0.86,0.08800000000000001,3.35,4.45,19931126,20966.666666666668
537,广宇发展,区域地产,天津,34.45,51271.33,51271.76,628177.75,580387.19,127.53,8667.42,0.17,0.249,3.78,3.02,19931210,25630.0
538,云南白药,中成药,云南,27.74,104135.47,104139.96,1880874.75,1637564.13,160374.0,124721.57,1.2,2.057,12.29,6.19,19931215,232322.66666666666
539,粤电力Ａ,火力发电,广东,11.26,255390.92,525028.38,7057139.0,1127112.38,4185382.5,499843.31,0.95,0.503,4.4,1.71,19931126,291018.0
540,中天城投,区域地产,贵州,16.34,392023.13,431840.53,4411846.0,3871103.5,338955.69,68801.0,0.16,0.444,2.07,4.68,19940202,153369.33333333334
541,佛山照明,家用电器,广东,220.87,97493.5,127213.28,553156.56,219207.45,39603.8,29632.35,0.23,0.058,3.59,4.74,19931123,19713.0
543,皖能电力,火力发电,安徽,12.42,174276.78,179039.59,2155723.25,325753.72,1323422.38,253236.84,1.41,0.529,4.71,1.86,19931220,99033.66666666667
544,中原环保,环境保护,河南,48.68,26945.98,26945.98,234321.47,65262.86,64761.75,47222.62,1.75,0.309,3.57,5.63,19931208,6977.333333333333
545,金浦钛业,化工原料,吉林,78.56,59607.8,98683.31,228938.34,113752.01,53389.93,-7880.86,-0.08,0.096,1.74,5.77,19931215,7707.0
546,金圆股份,水泥,吉林,37.68,27364.75,59843.94,388588.88,104755.47,236257.91,61259.3,1.02,0.277,2.97,4.69,19931215,10532.0
547,航天发展,通信设备,福建,162.57,83483.88,142962.89,673299.38,384981.25,23031.4,450935.91,3.15,0.18,3.59,5.41,19931130,15775.666666666666
548,湖南投资,路桥,湖南,668.74,49920.1,49921.57,201276.0,133923.13,23928.95,47826.8,0.96,0.014,2.95,4.26,19931220,1185.6666666666667
550,江铃汽车,汽车整车,江西,12.84,51748.8,86321.39,1866405.63,1137721.38,435352.81,83944.25,0.97,1.784,13.09,2.33,19931201,178216.0
551,创元科技,专用机械,江苏,127.66,40008.03,40008.03,330327.97,186179.92,90611.3,30848.05,0.77,0.08,3.29,4.12,19940106,3466.3333333333335
552,靖远煤电,煤炭开采,甘肃,49.01,35412.51,114348.54,882296.13,355478.13,66906.46,286866.16,2.51,0.16,5.37,1.76,19940106,30854.0
553,沙隆达Ａ,农药化肥,湖北,32.4,36389.12,59392.32,328659.25,127469.72,169996.55,26318.4,0.44,0.248,3.54,3.02,19931203,31990.333333333332
554,泰山石油,石油贸易,山东,821.66,36264.96,48079.32,105414.26,13256.52,37893.1,18976.32,0.39,0.011,1.9,6.32,19931215,808.3333333333334
555,神州信息,通信设备,深圳,171.4,23421.18,91781.2,691208.06,543702.81,15269.84,111695.11,1.22,0.197,3.36,13.38,19940408,23820.333333333332
557,*ST广夏,红黄药酒,宁夏,32494.32,66800.49,68613.39,27380.23,24433.6,1783.59,101737.15,1.48,0.0,0.21,37.01,19940617,162.33333333333334
558,莱茵体育,区域地产,浙江,0.0,76456.29,85948.27,438432.34,373417.31,26583.51,49979.03,0.58,-0.052000000000000005,1.84,13.99,19940509,2192.3333333333335
559,万向钱潮,汽车配件,浙江,68.76,228990.09,229429.95,1149657.5,729325.88,268208.03,30079.76,0.13,0.249,1.73,13.18,19940110,60308.666666666664
560,昆百大Ａ,百货,云南,839.57,31591.22,117023.59,560286.88,329323.59,57942.86,153892.11,1.32,0.011,3.03,4.24,19940202,5315.666666666667
561,烽火电子,通信设备,陕西,1126.1,59399.19,59584.46,205930.44,176670.75,13529.37,4866.97,0.08,0.008,1.59,7.24,19940509,2420.3333333333335
563,陕国投Ａ,多元金融,陕西,54.97,121466.72,154524.59,548407.69,0.0,8328.71,145323.56,0.94,0.222,3.37,4.82,19940110,33544.0
564,西安民生,百货,陕西,203.37,43600.85,75292.63,960889.88,482237.5,245623.3,109978.88,1.46,0.09,3.08,5.12,19940110,5599.666666666667
565,渝三峡Ａ,染料涂料,重庆,27.88,43359.21,43359.21,104478.5,54871.71,22994.28,4692.89,0.11,0.378,1.79,7.87,19940408,8179.333333333333
566,海南海药,化学制药,海南,75.71,49434.3,54534.03,461537.09,169810.59,75277.31,112762.51,2.07,0.426,4.25,10.12,19940525,16295.333333333334
567,海德股份,区域地产,海南,271.8,15036.08,15120.0,25834.25,19894.35,482.37,11672.82,0.77,0.096,1.39,25.05,19940525,780.3333333333334
568,泸州老窖,白酒,四川,21.4,140052.55,140225.25,1247609.13,876183.13,97985.56,65207.85,0.47,0.943,7.18,3.75,19940509,188014.0
570,苏常柴Ａ,农用机械,江苏,65.65,41137.42,56137.42,334638.34,202257.06,57649.35,16432.85,0.29,0.131,3.51,3.28,19940701,7122.0
571,新大洲Ａ,煤炭开采,海南,60.15,73575.04,81406.39,484135.34,108093.88,62405.86,64534.85,0.79,0.104,2.76,3.03,19940525,8858.666666666666
572,海马汽车,汽车整车,海南,70.88,164209.52,164463.64,1497234.25,574613.69,315465.69,378969.47,2.3,0.067,4.46,1.43,19940808,20741.666666666668
573,粤宏远Ａ,区域地产,广东,0.0,62228.57,62275.55,311269.28,198317.05,8316.33,55487.35,0.89,-0.078,2.49,3.17,19940815,2755.3333333333335
576,广东甘化,综合类,广东,83.53,25617.61,44286.12,166560.52,63727.45,61778.38,84164.21,1.9,0.183,2.49,8.21,19940907,4243.333333333333
581,威孚高科,汽车配件,江苏,14.57,83643.79,100895.04,1504460.75,825555.19,143967.92,339693.53,3.37,1.2819999999999998,11.33,2.2,19980924,131384.0
582,北部湾港,港口,广西,43.55,14205.9,95404.57,1211256.63,259053.97,701527.25,267984.22,2.81,0.4,6.09,3.52,19951102,50982.0
584,友利控股,化纤,江苏,258.38,61061.48,61332.42,317205.56,207204.56,99467.65,67523.72,1.1,0.04,3.13,4.36,19951128,19464.666666666668
585,东北电气,电气设备,辽宁,0.0,60942.1,87337.0,49599.03,31449.31,5949.93,88342.24,1.01,-0.001,0.33,22.48,19951213,505.0
586,汇源通信,通信设备,四川,179.04,19344.0,19344.0,48287.03,39667.17,3477.1,6354.65,0.33,0.08199999999999999,1.19,16.5,19951220,1247.6666666666667
587,金叶珠宝,批发业,黑龙江,139.76,55713.46,106187.46,332770.59,325169.19,6615.1,39732.39,0.37,0.21,2.56,8.22,19960425,13631.333333333334
589,黔轮胎Ａ,汽车配件,贵州,54.05,74540.72,77546.42,1250170.13,784644.56,289439.97,183544.38,2.37,0.104,4.94,1.51,19960308,14009.0
590,*ST古汉,中成药,湖南,137.62,22323.61,22333.13,61993.36,26813.15,14179.24,15244.75,0.68,0.141,0.96,26.83,19960119,-7290.666666666667
591,桐 君 阁,医药商业,重庆,4315.54,27463.09,27463.09,314875.75,216088.05,44456.78,3442.65,0.13,0.004,1.44,15.75,19960208,1270.0
592,平潭发展,林业,福建,492.37,83770.46,96589.04,242094.52,190345.81,22751.32,54608.8,0.57,0.032,1.38,15.29,19960327,4830.0
593,大通燃气,供气供热,四川,316.05,22317.48,27994.01,72866.63,22701.05,36019.96,27011.4,0.96,0.035,2.29,6.36,19960312,2198.3333333333335
595,宝塔实业,机械基件,宁夏,0.0,21681.03,37244.01,124676.32,83742.96,22040.68,80877.67,2.17,-0.17,2.21,6.79,19960419,-5290.666666666667
596,古井贡酒,白酒,安徽,27.33,38359.91,50360.0,712460.81,465642.25,173540.27,129493.85,2.57,0.994,9.15,3.96,19960927,57321.666666666664
597,东北制药,化学制药,辽宁,0.0,43854.91,47465.51,851006.13,379313.56,227446.84,177594.36,3.74,-0.468,5.16,1.83,19960523,-10069.333333333334
598,兴蓉环境,水务,四川,22.61,298621.88,298621.88,1374510.38,340552.78,554659.19,177996.56,0.6,0.244,2.72,2.71,19960529,74217.0
599,青岛双星,汽车配件,山东,117.56,62797.19,67457.89,632249.06,369660.88,110779.7,119546.46,1.77,0.062,3.75,2.61,19960430,4266.0
600,建投能源,火力发电,河北,8.35,109005.09,179162.64,2494454.25,347584.06,1419065.75,440559.0,2.46,0.978,5.74,1.89,19960606,150342.33333333334
601,韶能股份,火力发电,广东,42.62,99395.35,108055.15,863791.63,131358.66,690009.88,158531.81,1.47,0.223,3.62,3.5,19960830,23641.0
603,盛达矿业,铅锌,北京,31.23,44077.07,50498.87,121260.61,31069.69,12942.65,0.0,0.0,0.391,1.78,9.16,19960823,24125.666666666668
605,渤海股份,水务,北京,132.05,11843.54,19499.1,255991.52,60495.43,110822.15,49125.06,2.52,0.18,5.1,6.22,19960913,2169.0
606,青海明胶,化学制药,青海,0.0,40596.35,47211.35,123869.38,48344.01,48672.4,38605.14,0.82,-0.07400000000000001,1.61,7.82,19961004,-4127.0
607,华媒控股,广告包装,浙江,88.26,48773.19,101769.84,209685.02,123275.92,22313.49,-22816.68,-0.22,0.119,1.36,10.27,19960830,10744.0
608,阳光股份,区域地产,广西,186.51,74991.32,74991.32,1059730.75,436675.91,3183.1,51115.2,0.68,0.024,4.42,1.36,19960919,-9566.666666666666
609,绵世股份,区域地产,北京,2822.66,27411.89,29809.55,197274.34,151395.36,5041.23,1206.0,0.04,0.004,4.3,3.6,19961010,7522.666666666667
610,西安旅游,旅游服务,陕西,0.0,19510.41,23674.78,118852.47,76454.31,22471.65,39470.65,1.67,-0.048,3.23,4.74,19960926,-609.3333333333334
611,*ST蒙发,纺织,内蒙,0.0,31906.42,32182.19,69375.25,47786.35,4113.71,13855.42,0.43,-0.07,1.62,7.62,19961008,-2112.3333333333335
612,焦作万方,铝,河南,372.94,95778.11,120284.46,872415.5,80949.06,303119.59,160308.55,1.33,0.016,3.99,1.98,19960926,21283.333333333332
